bin,problem_type,instance,blowup,config,solver_id,status,exit_code,solveTime,flatTime,nodes,failures,restarts,propagations,nogoods,AverageLearnedNogoodLength,AverageLbd,AverageBacktrackAmount,nfa_glushkov_ms,nfa_glushkov_states,nfa_rbisim_ms,nfa_rbisim_states,dfa_subset_ms,dfa_subset_states,dfa_min_ms,dfa_min_states
2_high_blowup,regex,regex_36,99.8125,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0727598,0.254241,18,0,0,21,0,0,0,0,1.0114000033354387,31,2.5056999875232577,16,104.28220000176225,1598,7103.335899999365,1597
2_high_blowup,regex,regex_36,99.8125,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0031518,0.236,18,0,0,833,0,0,0,0,1.0114000033354387,31,2.5056999875232577,16,104.28220000176225,1598,7103.335899999365,1597
2_high_blowup,regex,regex_37,25.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0030954,0.22064,28,0,0,31,0,0,0,0,1.084400006220676,43,5.5668999993940815,16,21.81459999701474,536,618.411899995408,406
2_high_blowup,regex,regex_37,25.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1286278,0.232833,28,0,0,31,0,0,0,0,1.084400006220676,43,5.5668999993940815,16,21.81459999701474,536,618.411899995408,406
2_high_blowup,regex,regex_37,25.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0053978,0.225567,28,0,0,1458,0,0,0,0,1.084400006220676,43,5.5668999993940815,16,21.81459999701474,536,618.411899995408,406
2_high_blowup,regex,regex_40,25.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0039409,0.220647,26,0,0,29,0,0,0,0,0.9531999967293814,30,3.3527000050526112,16,9.515800004010089,407,305.28960000083316,406
2_high_blowup,regex,regex_40,25.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0581993,0.255969,26,0,0,29,0,0,0,0,0.9531999967293814,30,3.3527000050526112,16,9.515800004010089,407,305.28960000083316,406
2_high_blowup,regex,regex_40,25.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0024557,0.215939,26,0,0,1099,0,0,0,0,0.9531999967293814,30,3.3527000050526112,16,9.515800004010089,407,305.28960000083316,406
2_high_blowup,regex,regex_5,25.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0035837,0.209515,23,0,0,26,0,0,0,0,1.073699997505173,43,5.602100005489774,16,22.303800011286512,536,468.64849999838043,406
2_high_blowup,regex,regex_5,25.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0526911,0.237859,23,0,0,26,0,0,0,0,1.073699997505173,43,5.602100005489774,16,22.303800011286512,536,468.64849999838043,406
2_high_blowup,regex,regex_5,25.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.002622,0.215288,23,0,0,1121,0,0,0,0,1.073699997505173,43,5.602100005489774,16,22.303800011286512,536,468.64849999838043,406
2_high_blowup,regex,regex_50,13.5,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.00146,0.212097,18,0,0,21,0,0,0,0,2.2806000051787123,37,4.554500002996065,14,6.333600002108142,250,101.21119998802897,189
2_high_blowup,regex,regex_50,13.5,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0130933,0.210992,18,0,0,21,0,0,0,0,2.2806000051787123,37,4.554500002996065,14,6.333600002108142,250,101.21119998802897,189
2_high_blowup,regex,regex_50,13.5,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.001045,0.220077,18,0,0,710,0,0,0,0,2.2806000051787123,37,4.554500002996065,14,6.333600002108142,250,101.21119998802897,189
2_high_blowup,regex,regex_51,15.1,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0010506,0.214262,20,0,0,23,0,0,0,0,0.6705999985570088,19,0.6966999935684726,10,2.3176999966381118,152,36.84919999795966,151
2_high_blowup,regex,regex_51,15.1,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0319531,0.213139,20,0,0,23,0,0,0,0,0.6705999985570088,19,0.6966999935684726,10,2.3176999966381118,152,36.84919999795966,151
2_high_blowup,regex,regex_51,15.1,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0008693,0.210745,20,0,0,790,0,0,0,0,0.6705999985570088,19,0.6966999935684726,10,2.3176999966381118,152,36.84919999795966,151
2_high_blowup,regex,regex_53,37.214285714285715,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0048237,0.232196,35,0,0,38,0,0,0,0,0.9653000015532598,37,3.5428000119281933,14,37.274900008924305,611,1078.8144999969518,521
2_high_blowup,regex,regex_53,37.214285714285715,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.585235,0.24421,35,0,0,38,0,0,0,0,0.9653000015532598,37,3.5428000119281933,14,37.274900008924305,611,1078.8144999969518,521
2_high_blowup,regex,regex_53,37.214285714285715,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.003549,0.233158,35,0,0,1789,0,0,0,0,0.9653000015532598,37,3.5428000119281933,14,37.274900008924305,611,1078.8144999969518,521
2_high_blowup,regex,regex_54,62.76923076923077,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.002581,0.229208,26,0,0,29,0,0,0,0,1.0913000005530193,36,4.741700002341531,13,95.47190000012051,1168,4127.501099996152,816
2_high_blowup,regex,regex_54,62.76923076923077,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.4617811,0.230663,26,0,0,29,0,0,0,0,1.0913000005530193,36,4.741700002341531,13,95.47190000012051,1168,4127.501099996152,816
2_high_blowup,regex,regex_54,62.76923076923077,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0039292,0.243883,26,0,0,1197,0,0,0,0,1.0913000005530193,36,4.741700002341531,13,95.47190000012051,1168,4127.501099996152,816
2_high_blowup,regex,regex_55,35.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0017285,0.224158,20,0,0,23,0,0,0,0,1.170599993201904,46,6.3009000004967675,17,42.24890000477899,785,1582.4121000041487,595
2_high_blowup,regex,regex_55,35.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0472474,0.237039,20,0,0,23,0,0,0,0,1.170599993201904,46,6.3009000004967675,17,42.24890000477899,785,1582.4121000041487,595
2_high_blowup,regex,regex_55,35.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0020437,0.221366,20,0,0,942,0,0,0,0,1.170599993201904,46,6.3009000004967675,17,42.24890000477899,785,1582.4121000041487,595
2_high_blowup,regex,regex_59,15.666666666666666,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0012328,0.222649,18,0,0,21,0,0,0,0,0.5721999914385378,22,0.7984999974723905,12,2.901900006690994,189,36.56230001070071,188
2_high_blowup,regex,regex_59,15.666666666666666,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0186095,0.216616,18,0,0,21,0,0,0,0,0.5721999914385378,22,0.7984999974723905,12,2.901900006690994,189,36.56230001070071,188
2_high_blowup,regex,regex_59,15.666666666666666,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0006117,0.217828,18,0,0,802,0,0,0,0,0.5721999914385378,22,0.7984999974723905,12,2.901900006690994,189,36.56230001070071,188
2_high_blowup,regex,regex_60,53.266666666666666,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0048184,0.230775,34,0,0,37,0,0,0,0,1.4583000011043623,40,6.894200007081963,15,88.15570001024753,1105,3157.697400005418,799
2_high_blowup,regex,regex_60,53.266666666666666,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.0108656,0.233514,34,0,0,37,0,0,0,0,1.4583000011043623,40,6.894200007081963,15,88.15570001024753,1105,3157.697400005418,799
2_high_blowup,regex,regex_60,53.266666666666666,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0057468,0.241854,34,0,0,1888,0,0,0,0,1.4583000011043623,40,6.894200007081963,15,88.15570001024753,1105,3157.697400005418,799
2_high_blowup,regex,regex_61,11.181818181818182,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0023431,0.218097,24,0,0,27,0,0,0,0,0.7542000093962997,28,1.6264000005321577,11,2.439000003505498,145,21.271299992804416,123
2_high_blowup,regex,regex_61,11.181818181818182,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0441061,0.239605,24,0,0,27,0,0,0,0,0.7542000093962997,28,1.6264000005321577,11,2.439000003505498,145,21.271299992804416,123
2_high_blowup,regex,regex_61,11.181818181818182,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0007411,0.232829,24,0,0,935,0,0,0,0,0.7542000093962997,28,1.6264000005321577,11,2.439000003505498,145,21.271299992804416,123
2_high_blowup,regex,regex_62,38.75,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0005906,0.245942,13,0,0,16,0,0,0,0,0.7425000076182187,23,1.3675000082002953,12,12.464200000977144,466,540.8192000031704,465
2_high_blowup,regex,regex_62,38.75,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0163091,0.235275,13,0,0,16,0,0,0,0,0.7425000076182187,23,1.3675000082002953,12,12.464200000977144,466,540.8192000031704,465
2_high_blowup,regex,regex_62,38.75,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0008924,0.224707,13,0,0,571,0,0,0,0,0.7425000076182187,23,1.3675000082002953,12,12.464200000977144,466,540.8192000031704,465
2_high_blowup,regex,regex_63,76.25,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0076632,0.236628,41,0,0,44,0,0,0,0,1.084100003936328,30,2.8267000016057864,16,63.449900000705384,1221,4505.798999991384,1220
2_high_blowup,regex,regex_63,76.25,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,2.6573308,0.246306,41,0,0,44,0,0,0,0,1.084100003936328,30,2.8267000016057864,16,63.449900000705384,1221,4505.798999991384,1220
2_high_blowup,regex,regex_63,76.25,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0067555,0.245268,41,0,0,2327,0,0,0,0,1.084100003936328,30,2.8267000016057864,16,63.449900000705384,1221,4505.798999991384,1220
2_high_blowup,regex,regex_67,25.375,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0074167,0.25187,42,0,0,45,0,0,0,0,1.414599988493137,43,5.657699992298149,16,20.17889999842737,536,647.5044999970123,406
2_high_blowup,regex,regex_67,25.375,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.8766668,0.267269,42,0,0,45,0,0,0,0,1.414599988493137,43,5.657699992298149,16,20.17889999842737,536,647.5044999970123,406
2_high_blowup,regex,regex_67,25.375,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0038609,0.240523,42,0,0,2375,0,0,0,0,1.414599988493137,43,5.657699992298149,16,20.17889999842737,536,647.5044999970123,406
2_high_blowup,regex,regex_68,13.5,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0029141,0.236763,29,0,0,32,0,0,0,0,0.8694999996805564,26,2.0422000088728964,14,2.8030999965267256,190,38.48489999654703,189
2_high_blowup,regex,regex_68,13.5,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0744678,0.225132,29,0,0,32,0,0,0,0,0.8694999996805564,26,2.0422000088728964,14,2.8030999965267256,190,38.48489999654703,189
2_high_blowup,regex,regex_68,13.5,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0010236,0.233983,29,0,0,1395,0,0,0,0,0.8694999996805564,26,2.0422000088728964,14,2.8030999965267256,190,38.48489999654703,189
2_high_blowup,regex,regex_71,35.285714285714285,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0005369,0.247303,11,0,0,14,0,0,0,0,2.2674999927403405,37,7.231400013552047,14,49.090799991972744,684,1102.8656999988016,494
2_high_blowup,regex,regex_71,35.285714285714285,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0098775,0.251209,11,0,0,14,0,0,0,0,2.2674999927403405,37,7.231400013552047,14,49.090799991972744,684,1102.8656999988016,494
2_high_blowup,regex,regex_71,35.285714285714285,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0006786,0.223521,11,0,0,437,0,0,0,0,2.2674999927403405,37,7.231400013552047,14,49.090799991972744,684,1102.8656999988016,494
2_high_blowup,regex,regex_76,99.8125,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0072758,0.236976,41,0,0,44,0,0,0,0,2.1613000135403126,45,11.893100003362633,16,282.4709999986226,2208,14770.793799994863,1597
2_high_blowup,regex,regex_76,99.8125,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,5.2041728,0.2496,41,0,0,44,0,0,0,0,2.1613000135403126,45,11.893100003362633,16,282.4709999986226,2208,14770.793799994863,1597
2_high_blowup,regex,regex_76,99.8125,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0146306,0.288728,41,0,0,2349,0,0,0,0,2.1613000135403126,45,11.893100003362633,16,282.4709999986226,2208,14770.793799994863,1597
2_high_blowup,regex,regex_8,35.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0026391,0.234627,26,0,0,29,0,0,0,0,1.1339000047883019,46,6.239599999389611,17,40.59940000297502,785,1512.940600005095,595
2_high_blowup,regex,regex_8,35.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.17293,0.275568,26,0,0,29,0,0,0,0,1.1339000047883019,46,6.239599999389611,17,40.59940000297502,785,1512.940600005095,595
2_high_blowup,regex,regex_8,35.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0035679,0.256636,26,0,0,1209,0,0,0,0,1.1339000047883019,46,6.239599999389611,17,40.59940000297502,785,1512.940600005095,595
2_high_blowup,regex,regex_81,43.57142857142857,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0007563,0.258379,15,0,0,18,0,0,0,0,1.0708000045269728,27,2.182700001867488,14,27.798499999335036,611,810.0518999999622,610
2_high_blowup,regex,regex_81,43.57142857142857,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0341408,0.614906,15,0,0,18,0,0,0,0,1.0708000045269728,27,2.182700001867488,14,27.798499999335036,611,810.0518999999622,610
2_high_blowup,regex,regex_81,43.57142857142857,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0011301,0.28701,15,0,0,615,0,0,0,0,1.0708000045269728,27,2.182700001867488,14,27.798499999335036,611,810.0518999999622,610
2_high_blowup,regex,regex_82,35.0,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0065441,0.284653,40,0,0,43,0,0,0,0,1.141099986853078,46,6.499700000858866,17,39.78360000473913,785,2070.0540999969235,595
2_high_blowup,regex,regex_82,35.0,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,1.233924,0.300097,40,0,0,43,0,0,0,0,1.141099986853078,46,6.499700000858866,17,39.78360000473913,785,2070.0540999969235,595
2_high_blowup,regex,regex_82,35.0,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0065078,0.306822,40,0,0,2233,0,0,0,0,1.141099986853078,46,6.499700000858866,17,39.78360000473913,785,2070.0540999969235,595
2_high_blowup,regex,regex_90,24.09090909090909,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0018221,0.293945,20,0,0,23,0,0,0,0,1.0399000020697713,21,1.2756000069202855,11,6.778599999961443,266,128.42340000497643,265
2_high_blowup,regex,regex_90,24.09090909090909,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0667607,0.306891,20,0,0,23,0,0,0,0,1.0399000020697713,21,1.2756000069202855,11,6.778599999961443,266,128.42340000497643,265
2_high_blowup,regex,regex_90,24.09090909090909,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.001233,0.311123,20,0,0,872,0,0,0,0,1.0399000020697713,21,1.2756000069202855,11,6.778599999961443,266,128.42340000497643,265
2_high_blowup,regex,regex_92,35.285714285714285,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.002392,0.268983,27,0,0,30,0,0,0,0,0.9855000098468736,26,2.98250000923872,14,15.544800000498071,495,719.20219999447,494
2_high_blowup,regex,regex_92,35.285714285714285,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.2872927,0.283727,27,0,0,30,0,0,0,0,0.9855000098468736,26,2.98250000923872,14,15.544800000498071,495,719.20219999447,494
2_high_blowup,regex,regex_92,35.285714285714285,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0033509,0.219772,27,0,0,1464,0,0,0,0,0.9855000098468736,26,2.98250000923872,14,15.544800000498071,495,719.20219999447,494
2_high_blowup,regex,regex_93,22.153846153846153,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0025199,0.228153,29,0,0,32,0,0,0,0,1.0601999965729192,24,2.059999998891726,13,8.171300010872073,289,183.3737000124529,288
2_high_blowup,regex,regex_93,22.153846153846153,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.1133145,0.21519,29,0,0,32,0,0,0,0,1.0601999965729192,24,2.059999998891726,13,8.171300010872073,289,183.3737000124529,288
2_high_blowup,regex,regex_93,22.153846153846153,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0022606,0.217225,29,0,0,1312,0,0,0,0,1.0601999965729192,24,2.059999998891726,13,8.171300010872073,289,183.3737000124529,288
2_high_blowup,regex,regex_97,18.466666666666665,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0008286,0.222973,14,0,0,17,0,0,0,0,0.7474000012734905,28,2.250100005767308,15,5.658599999151193,278,155.08839998801704,277
2_high_blowup,regex,regex_97,18.466666666666665,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0111818,0.219791,14,0,0,17,0,0,0,0,0.7474000012734905,28,2.250100005767308,15,5.658599999151193,278,155.08839998801704,277
2_high_blowup,regex,regex_97,18.466666666666665,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0008168,0.214382,14,0,0,529,0,0,0,0,0.7474000012734905,28,2.250100005767308,15,5.658599999151193,278,155.08839998801704,277
2_high_blowup,regex,regex_98,129.8235294117647,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0030332,0.21575,27,0,0,30,0,0,0,0,1.184399996418506,46,7.712599996011704,17,347.1637000038754,2585,21243.138999998337,2207
2_high_blowup,regex,regex_98,129.8235294117647,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.7709829,0.275426,27,0,0,30,0,0,0,0,1.184399996418506,46,7.712599996011704,17,347.1637000038754,2585,21243.138999998337,2207
2_high_blowup,regex,regex_98,129.8235294117647,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0114772,0.252686,27,0,0,1460,0,0,0,0,1.184399996418506,46,7.712599996011704,17,347.1637000038754,2585,21243.138999998337,2207
2_high_blowup,regex,regex_99,24.09090909090909,nfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0006962,0.212915,14,0,0,17,0,0,0,0,0.8177999989129603,30,2.196599991293624,11,12.617600004887208,380,141.70319998811465,265
2_high_blowup,regex,regex_99,24.09090909090909,dfa,nl.tudelft.algorithmics.pumpkin-regular,SATISFIED,0,0.0201065,0.251621,14,0,0,17,0,0,0,0,0.8177999989129603,30,2.196599991293624,11,12.617600004887208,380,141.70319998811465,265
2_high_blowup,regex,regex_99,24.09090909090909,decomposition,nl.tudelft.algorithmics.pumpkin-decomposition,SATISFIED,0,0.0008731,0.211478,14,0,0,513,0,0,0,0,0.8177999989129603,30,2.196599991293624,11,12.617600004887208,380,141.70319998811465,265
